pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5384527,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2008,700,Democrat,52,Republican,44,NA,8,11/4/2008,51.59,45.25,6.34,1.66,1.66,1,NA,NA
5384528,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,SurveyUSA,325,10/30/2008,682,Democrat,53,Republican,40,NA,13,11/4/2008,51.59,45.25,6.34,6.66,6.66,1,NA,NA
5384529,2008_Sen-G_NJ,2008,NJ,Sen-G,Sen-G,SurveyUSA,325,10/30/2008,632,Democrat,52,Republican,37,NA,15,11/4/2008,56.03,41.95,14.08,0.92,0.92,1,NA,NA
5384530,2008_Sen-G_NM,2008,NM,Sen-G,Sen-G,SurveyUSA,325,10/30/2008,664,Democrat,56,Republican,42,NA,14,11/4/2008,61.33,38.67,22.66,8.66,-8.66,1,NA,NA
5384531,2008_Sen-G_OR,2008,OR,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2008,500,Democrat,49,Republican,46,NA,3,11/4/2008,48.9,45.55,3.35,0.35,-0.35,1,NA,NA
5384532,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/30/2008,625,Democrat,62,Republican,31,NA,31,11/4/2008,65.03,33.73,31.3,0.3,-0.3,1,NA,NA
5384533,2008_Sen-G_WV,2008,WV,Sen-G,Sen-G,Public Policy Polling,263,10/30/2008,2128,Democrat,58,Republican,40,NA,18,11/4/2008,63.73,36.26,27.47,9.47,-9.47,1,NA,NA
5384545,2008_Sen-G_KY,2008,KY,Sen-G,Sen-G,SurveyUSA,325,10/31/2008,616,Democrat,45,Republican,53,NA,-8,11/4/2008,47.03,52.97,-5.94,2.06,-2.06,1,NA,NA
5384546,2008_Sen-G_MN,2008,MN,Sen-G,Sen-G,SurveyUSA,325,10/31/2008,669,Democrat,39,Republican,44,NA,-5,11/4/2008,41.99,41.98,0.01,5.01,-5.01,0,NA,NA
5384547,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,SurveyUSA,325,10/31/2008,672,Democrat,59,Republican,35,NA,24,11/4/2008,65.03,33.73,31.3,7.3,-7.3,1,NA,NA
5384601,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,Public Policy Polling,263,11/1/2008,1253,Democrat,46,Republican,48,NA,-2,11/4/2008,46.8,49.8,-3,1,1,1,NA,NA
5384602,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,Strategic Vision LLC,320,11/1/2008,800,Democrat,44,Republican,48,NA,-4,11/4/2008,46.8,49.8,-3,1,-1,1,NA,NA
5384603,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,SurveyUSA,325,11/1/2008,683,Democrat,44,Republican,48,NA,-4,11/4/2008,46.8,49.8,-3,1,-1,1,NA,NA
5384604,2008_Sen-G_ME,2008,ME,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,11/1/2008,500,Democrat,41,Republican,57,NA,-16,11/4/2008,38.58,61.33,-22.75,6.75,6.75,1,NA,NA
5384605,2008_Sen-G_MT,2008,MT,Sen-G,Sen-G,Public Policy Polling,263,11/1/2008,2734,Democrat,71,Republican,26,NA,45,11/4/2008,72.92,27.08,45.84,0.84,-0.84,1,NA,NA
5384606,2008_Sen-G_NC,2008,NC,Sen-G,Sen-G,Public Policy Polling,263,11/1/2008,2100,Democrat,51,Republican,44,NA,7,11/4/2008,52.65,44.18,8.47,1.47,-1.47,1,NA,NA
5384607,2008_Sen-G_NC,2008,NC,Sen-G,Sen-G,SurveyUSA,325,11/1/2008,682,Democrat,50,Republican,43,NA,7,11/4/2008,52.65,44.18,8.47,1.47,-1.47,1,NA,NA
5384608,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,University of New Hampshire,357,11/1/2008,831,Democrat,48,Republican,42,NA,6,11/4/2008,51.59,45.25,6.34,0.34,-0.34,1,NA,NA
5384609,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,Public Policy Polling,263,11/1/2008,1557,Democrat,62,Republican,36,NA,26,11/4/2008,65.03,33.73,31.3,5.3,-5.3,1,NA,NA
5384645,2008_Sen-G_AK,2008,AK,Sen-G,Sen-G,Hays Research Group,136,11/2/2008,400,Democrat,49,Republican,42,NA,7,11/4/2008,47.77,46.52,1.25,5.75,5.75,1,NA,NA
5384646,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,11/2/2008,512,Democrat,43,Republican,48,NA,-5,11/4/2008,46.8,49.8,-3,2,-2,1,previously listed as InsiderAdvantage,NA
5384649,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Research 2000,281,11/11/2008,600,Democrat,46,Republican,49,NA,-3,12/2/2008,42.56,57.44,-14.88,11.88,11.88,1,NA,NA
5384650,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Rasmussen Reports/Pulse Opinion Research,277,11/18/2008,700,Democrat,46,Republican,50,NA,-4,12/2/2008,42.56,57.44,-14.88,10.88,10.88,1,NA,NA
5384651,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Research 2000,281,11/18/2008,600,Democrat,45,Republican,51,NA,-6,12/2/2008,42.56,57.44,-14.88,8.88,8.88,1,NA,NA
5384653,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Mellman Group,205,11/23/2008,600,Democrat,46,Republican,48,NA,-2,12/2/2008,42.56,57.44,-14.88,12.88,12.88,1,NA,D
5384652,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Opinion Savvy/InsiderAdvantage,243,11/23/2008,523,Democrat,47,Republican,50,NA,-3,12/2/2008,42.56,57.44,-14.88,11.88,11.88,1,previously listed as InsiderAdvantage,NA
5384654,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Public Policy Polling,263,11/23/2008,871,Democrat,46,Republican,52,NA,-6,12/2/2008,42.56,57.44,-14.88,8.88,8.88,1,NA,NA
5384655,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Research 2000,281,11/24/2008,600,Democrat,46,Republican,52,NA,-6,12/2/2008,42.56,57.44,-14.88,8.88,8.88,1,NA,NA
5384656,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Opinion Savvy/InsiderAdvantage,243,11/30/2008,744,Democrat,46,Republican,50,NA,-4,12/2/2008,42.56,57.44,-14.88,10.88,10.88,1,previously listed as InsiderAdvantage,NA
5384657,2008_Sen-GR_GA,2008,GA,Sen-G,Sen-GR,Public Policy Polling,263,11/30/2008,1276,Democrat,46,Republican,53,NA,-7,12/2/2008,42.56,57.44,-14.88,7.88,7.88,1,NA,NA
5384703,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Rasmussen Reports/Pulse Opinion Research,277,1/4/2010,500,Democrat,50,Republican,41,NA,9,1/19/2010,47.1,51.9,-4.8,13.8,13.8,0,NA,NA
5384704,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,University of New Hampshire,357,1/4/2010,554,Democrat,53,Republican,36,5,17,1/19/2010,47.1,51.9,-4.8,21.8,21.8,0,NA,NA
5384705,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Public Policy Polling,263,1/8/2010,774,Democrat,47,Republican,48,NA,-1,1/19/2010,47.1,51.9,-4.8,3.8,3.8,1,NA,NA
5384706,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Mellman Group,205,1/9/2010,800,Democrat,50,Republican,36,6,14,1/19/2010,47.1,51.9,-4.8,18.8,18.8,0,NA,D
5384707,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Rasmussen Reports/Pulse Opinion Research,277,1/11/2010,1000,Democrat,49,Republican,47,3,2,1/19/2010,47.1,51.9,-4.8,6.8,6.8,0,NA,NA
5384708,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Suffolk University,323,1/12/2010,500,Democrat,46,Republican,50,3,-4,1/19/2010,47.1,51.9,-4.8,0.8,0.8,1,NA,NA
5384709,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,American Research Group,9,1/13/2010,600,Democrat,45,Republican,48,2,-3,1/19/2010,47.1,51.9,-4.8,1.8,1.8,1,NA,NA
5384710,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Research 2000,281,1/13/2010,500,Democrat,49,Republican,41,5,8,1/19/2010,47.1,51.9,-4.8,12.8,12.8,0,NA,NA
5384711,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,CrossTarget,66,1/14/2010,946,Democrat,39,Republican,54,NA,-15,1/19/2010,47.1,51.9,-4.8,10.2,-10.2,1,NA,NA
5384712,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Merriman River Group,207,1/15/2010,565,Democrat,41,Republican,51,2,-10,1/19/2010,47.1,51.9,-4.8,5.2,-5.2,1,NA,NA
5384713,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,American Research Group,9,1/16/2010,600,Democrat,45,Republican,52,2,-7,1/19/2010,47.1,51.9,-4.8,2.2,-2.2,1,NA,NA
5384714,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Research 2000,281,1/16/2010,500,Democrat,48,Republican,48,3,0,1/19/2010,47.1,51.9,-4.8,4.8,4.8,0.5,NA,NA
5384715,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,CrossTarget,66,1/17/2010,574,Democrat,42,Republican,52,NA,-10,1/19/2010,47.1,51.9,-4.8,5.2,-5.2,1,NA,NA
5384716,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Opinion Savvy/InsiderAdvantage,243,1/17/2010,804,Democrat,43,Republican,52,2,-9,1/19/2010,47.1,51.9,-4.8,4.2,-4.2,1,previously listed as InsiderAdvantage,NA
5384717,2010_Sen-GS_MA,2010,MA,Sen-G,Sen-GS,Public Policy Polling,263,1/17/2010,1231,Democrat,46,Republican,51,NA,-5,1/19/2010,47.1,51.9,-4.8,0.2,-0.2,1,NA,NA
5384747,2010_Sen-G_DE,2010,DE,Sen-G,Sen-G,SurveyUSA,325,10/12/2010,2355,Democrat,54,Republican,33,NA,21,11/2/2010,56.61,40.03,16.58,4.42,4.42,1,NA,NA
5384748,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,GQR Research (GQRR),126,10/12/2010,600,Democrat,44,Republican,41,NA,3,11/2/2010,46.42,48.01,-1.59,4.59,4.59,0,previously listed as Greenberg Quinlan Rosner (Democracy Corps),D
5384749,2010_Sen-G_NC,2010,NC,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/12/2010,500,Democrat,38,Republican,52,NA,-14,11/2/2010,43.05,54.81,-11.76,2.24,-2.24,1,NA,NA
5384750,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/12/2010,625,Democrat,45,Republican,47,NA,-2,11/2/2010,50.29,44.55,5.74,7.74,-7.74,0,NA,NA
5384751,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/12/2010,750,Democrat,39,Republican,49,NA,-10,11/2/2010,48.99,51.01,-2.02,7.98,-7.98,1,NA,NA
5384752,2010_Sen-G_VT,2010,VT,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/12/2010,625,Democrat,62,Republican,27,NA,35,11/2/2010,64.33,30.91,33.42,1.58,1.58,1,NA,NA
5384753,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,Orion Strategies,246,10/12/2010,450,Democrat,48,Republican,38,NA,10,11/2/2010,53.47,43.4,10.07,0.07,-0.07,1,NA,NA
5384754,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/12/2010,750,Democrat,46,Republican,49,NA,-3,11/2/2010,53.47,43.4,10.07,13.07,-13.07,0,NA,NA
5384794,2010_Sen-GS_NY,2010,NY,Sen-G,Sen-GS,CBS News/New York Times,36,10/13/2010,927,Democrat,50,Republican,25,NA,25,11/2/2010,62.94,35.1,27.84,2.84,-2.84,1,NA,NA
5384785,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Ipsos,154,10/13/2010,448,Democrat,46,Republican,45,NA,1,11/2/2010,52.18,42.17,10.01,9.01,-9.01,1,"previously listed as Ipsos, telephone",NA
5384786,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/13/2010,750,Democrat,49,Republican,46,NA,3,11/2/2010,52.18,42.17,10.01,7.01,-7.01,1,NA,NA
5384787,2010_Sen-G_HI,2010,HI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/13/2010,500,Democrat,53,Republican,40,NA,13,11/2/2010,74.81,21.57,53.24,40.24,-40.24,1,NA,NA
5384788,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,TCJ Research,327,10/13/2010,500,Democrat,45,Republican,45,NA,0,11/2/2010,46.42,48.01,-1.59,1.59,1.59,0.5,NA,NA
5384789,2010_Sen-G_KY,2010,KY,Sen-G,Sen-G,TCJ Research,327,10/13/2010,500,Democrat,42,Republican,49,NA,-7,11/2/2010,44.22,55.69,-11.47,4.47,4.47,1,NA,NA
5384790,2010_Sen-G_NY,2010,NY,Sen-G,Sen-G,CBS News/New York Times,36,10/13/2010,927,Democrat,61,Republican,21,NA,40,11/2/2010,66.31,32.2,34.11,5.89,5.89,1,NA,NA
5384792,2010_Sen-G_OR,2010,OR,Sen-G,Sen-G,SurveyUSA,325,10/13/2010,652,Democrat,56,Republican,34,NA,22,11/2/2010,57.22,39.25,17.97,4.03,4.03,1,NA,NA
5384791,2010_Sen-G_OR,2010,OR,Sen-G,Sen-G,ccAdvertising,396,10/13/2010,2237,Democrat,53,Republican,39,NA,14,11/2/2010,57.22,39.25,17.97,3.97,-3.97,1,NA,NA
5384793,2010_Sen-G_UT,2010,UT,Sen-G,Sen-G,Dan Jones & Associates,70,10/13/2010,600,Democrat,31,Republican,53,NA,-22,11/2/2010,32.77,61.56,-28.79,6.79,6.79,1,NA,NA
5384816,2010_Sen-G_AR,2010,AR,Sen-G,Sen-G,University of Arkansas,345,10/14/2010,566,Democrat,35,Republican,54,NA,-19,11/2/2010,36.95,57.9,-20.95,1.95,1.95,1,NA,NA
5384817,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Public Policy Institute of California,262,10/14/2010,1067,Democrat,43,Republican,38,NA,5,11/2/2010,52.18,42.17,10.01,5.01,-5.01,1,NA,NA
5384818,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Wilson Research Strategies,384,10/14/2010,800,Democrat,43,Republican,46,NA,-3,11/2/2010,52.18,42.17,10.01,13.01,-13.01,0,NA,NA
5384819,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/14/2010,750,Democrat,45,Republican,47,NA,-2,11/2/2010,48.08,46.4,1.68,3.68,-3.68,0,NA,NA
5384820,2010_Sen-G_CT,2010,CT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/14/2010,750,Democrat,51,Republican,46,NA,5,11/2/2010,55.16,43.22,11.94,6.94,-6.94,1,NA,NA
5384821,2010_Sen-G_DE,2010,DE,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/14/2010,500,Democrat,51,Republican,40,NA,11,11/2/2010,56.61,40.03,16.58,5.58,-5.58,1,NA,NA
5384822,2010_Sen-G_MD,2010,MD,Sen-G,Sen-G,Gonzales Research & Marketing Strategies Inc.,121,10/14/2010,816,Democrat,55,Republican,38,NA,17,11/2/2010,62.19,35.75,26.44,9.44,-9.44,1,NA,NA
5384823,2010_Sen-G_WI,2010,WI,Sen-G,Sen-G,St. Norbert College,313,10/14/2010,402,Democrat,47,Republican,49,NA,-2,11/2/2010,47.02,51.86,-4.84,2.84,2.84,1,NA,NA
5384834,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,TCJ Research,327,10/15/2010,500,Democrat,48,Republican,49,NA,-1,11/2/2010,52.18,42.17,10.01,11.01,-11.01,0,NA,NA
5384835,2010_Sen-G_CT,2010,CT,Sen-G,Sen-G,TCJ Research,327,10/15/2010,500,Democrat,50,Republican,47,NA,3,11/2/2010,55.16,43.22,11.94,8.94,-8.94,1,NA,NA
5384836,2010_Sen-G_DE,2010,DE,Sen-G,Sen-G,TCJ Research,327,10/15/2010,500,Democrat,50,Republican,42,NA,8,11/2/2010,56.61,40.03,16.58,8.58,-8.58,1,NA,NA
5384837,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,ALG Research,14,10/15/2010,601,Democrat,41,Republican,36,NA,5,11/2/2010,46.42,48.01,-1.59,6.59,6.59,0,previously listed as Anzalone Liszt Grove Research,D
5384838,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,Public Policy Polling,263,10/15/2010,557,Democrat,40,Republican,42,NA,-2,11/2/2010,46.42,48.01,-1.59,0.41,-0.41,1,NA,NA
5384839,2010_Sen-G_OH,2010,OH,Sen-G,Sen-G,Quinnipiac University,267,10/15/2010,1188,Democrat,34,Republican,55,NA,-21,11/2/2010,39.4,56.85,-17.45,3.55,-3.55,1,NA,NA
5384840,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,Quinnipiac University,267,10/15/2010,1046,Democrat,46,Republican,48,NA,-2,11/2/2010,48.99,51.01,-2.02,0.02,0.02,1,NA,NA
5384841,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,TCJ Research,327,10/15/2010,500,Democrat,42,Republican,49,NA,-7,11/2/2010,48.99,51.01,-2.02,4.98,-4.98,1,NA,NA
5384842,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,Public Policy Polling,263,10/15/2010,1873,Democrat,49,Republican,47,NA,2,11/2/2010,52.36,47.64,4.72,2.72,-2.72,1,NA,NA
5384843,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,ccAdvertising,396,10/15/2010,1696,Democrat,43,Republican,40,NA,3,11/2/2010,53.47,43.4,10.07,7.07,-7.07,1,NA,NA
5384880,2010_Sen-GS_NY,2010,NY,Sen-G,Sen-GS,Siena College,305,10/16/2010,647,Democrat,60,Republican,31,NA,29,11/2/2010,62.94,35.1,27.84,1.16,1.16,1,NA,NA
5384881,2010_Sen-GS_NY,2010,NY,Sen-G,Sen-GS,TCJ Research,327,10/16/2010,500,Democrat,53,Republican,39,NA,14,11/2/2010,62.94,35.1,27.84,13.84,-13.84,1,NA,NA
5384864,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2010,1000,Democrat,48,Republican,44,NA,4,11/2/2010,52.18,42.17,10.01,6.01,-6.01,1,Pulse Opinion Research for Fox News,NA
5384865,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2010,1000,Democrat,45,Republican,46,NA,-1,11/2/2010,48.08,46.4,1.68,2.68,-2.68,0,Pulse Opinion Research for Fox News,NA
5384866,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,45,Republican,50,NA,-5,11/2/2010,48.08,46.4,1.68,6.68,-6.68,0,NA,NA
5384867,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,Suffolk University,323,10/16/2010,500,Rubio (R),39,Crist (I),31,22,8,11/2/2010,48.89,29.71,19.18,11.18,NA,1,NA,NA
5384868,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,47,Republican,48,NA,-1,11/2/2010,46.42,48.01,-1.59,0.59,0.59,1,NA,NA
5384869,2010_Sen-G_MO,2010,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2010,1000,Democrat,43,Republican,49,NA,-6,11/2/2010,40.63,54.23,-13.6,7.600000000000001,7.600000000000001,1,Pulse Opinion Research for Fox News,NA
5384870,2010_Sen-G_MO,2010,MO,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,41,Republican,52,NA,-11,11/2/2010,40.63,54.23,-13.6,2.6,2.6,1,NA,NA
5384871,2010_Sen-G_NC,2010,NC,Sen-G,Sen-G,Public Policy Polling,263,10/16/2010,597,Democrat,40,Republican,48,NA,-8,11/2/2010,43.05,54.81,-11.76,3.76,3.76,1,NA,NA
5384872,2010_Sen-G_NH,2010,NH,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,39,Republican,52,NA,-13,11/2/2010,36.81,60.03,-23.22,10.22,10.22,1,NA,NA
5384873,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,44,Republican,50,NA,-6,11/2/2010,50.29,44.55,5.74,11.74,-11.74,0,NA,NA
5384874,2010_Sen-G_NY,2010,NY,Sen-G,Sen-G,Siena College,305,10/16/2010,647,Democrat,67,Republican,28,NA,39,11/2/2010,66.31,32.2,34.11,4.89,4.89,1,NA,NA
5384875,2010_Sen-G_OH,2010,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,10/16/2010,839,Democrat,39,Republican,58,NA,-19,11/2/2010,39.4,56.85,-17.45,1.55,-1.55,1,NA,NA
5384876,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,Marist College,183,10/16/2010,589,Democrat,48,Republican,47,NA,1,11/2/2010,52.36,47.64,4.72,3.72,-3.72,1,NA,NA
5384877,2010_Sen-G_WI,2010,WI,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,44,Republican,54,NA,-10,11/2/2010,47.02,51.86,-4.84,5.16,-5.16,1,NA,NA
5384878,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2010,1000,Democrat,45,Republican,48,NA,-3,11/2/2010,53.47,43.4,10.07,13.07,-13.07,0,Pulse Opinion Research for Fox News,NA
5384879,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,TCJ Research,327,10/16/2010,500,Democrat,47,Republican,49,NA,-2,11/2/2010,53.47,43.4,10.07,12.07,-12.07,0,NA,NA
5384902,2010_Sen-G_AK,2010,AK,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/17/2010,946,Murkowski (write-in),33,Miller (R),38,25,-5,11/2/2010,39.97,35.47,4.5,9.5,NA,0,NA,NA
5384903,2010_Sen-G_AR,2010,AR,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/17/2010,809,Democrat,41,Republican,55,NA,-14,11/2/2010,36.95,57.9,-20.95,6.95,6.95,1,NA,NA
5384904,2010_Sen-G_AR,2010,AR,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/17/2010,625,Democrat,34,Republican,55,NA,-21,11/2/2010,36.95,57.9,-20.95,0.05,-0.05,1,NA,NA
5384906,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Greenberg Quinlan Rosner/American Viewpoint,127,10/17/2010,922,Democrat,50,Republican,42,NA,8,11/2/2010,52.18,42.17,10.01,2.01,-2.01,1,aka USC Dornsife/Los Angeles Times Poll,NA
5384905,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,SurveyUSA,325,10/17/2010,621,Democrat,46,Republican,44,NA,2,11/2/2010,52.18,42.17,10.01,8.01,-8.01,1,NA,NA
5384907,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/17/2010,798,Rubio (R),46,Crist (I),32,20,14,11/2/2010,48.89,29.71,19.18,5.18,NA,1,NA,NA
5384908,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,Ipsos,154,10/17/2010,577,Rubio (R),41,Crist (I),26,30,15,11/2/2010,48.89,29.71,19.18,4.18,NA,1,"previously listed as Ipsos, telephone",NA
5384909,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2010,750,Democrat,47,Republican,50,NA,-3,11/2/2010,50.29,44.55,5.74,8.74,-8.74,0,NA,NA
5384910,2010_Sen-G_OH,2010,OH,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/17/2010,863,Democrat,40,Republican,55,NA,-15,11/2/2010,39.4,56.85,-17.45,2.45,2.45,1,NA,NA
5384911,2010_Sen-G_OR,2010,OR,Sen-G,Sen-G,Public Policy Polling,263,10/17/2010,1229,Democrat,56,Republican,40,NA,16,11/2/2010,57.22,39.25,17.97,1.97,-1.97,1,NA,NA
5384912,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2010,750,Democrat,49,Republican,46,NA,3,11/2/2010,52.36,47.64,4.72,1.72,-1.72,1,NA,NA
5384913,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,University of Washington,364,10/17/2010,695,Democrat,51,Republican,45,NA,6,11/2/2010,52.36,47.64,4.72,1.28,1.28,1,NA,NA
5384946,2010_Sen-G_AK,2010,AK,Sen-G,Sen-G,Hays Research Group,136,10/18/2010,500,Murkowski (write-in),32,Miller (R),23,25,9,11/2/2010,39.97,35.47,4.5,4.5,NA,1,NA,D
5384947,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Tarrance Group,333,10/18/2010,600,Democrat,44,Republican,44,NA,0,11/2/2010,52.18,42.17,10.01,10.01,-10.01,0.5,NA,R
5384948,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2010,750,Rubio (R),43,Crist (I),32,20,11,11/2/2010,48.89,29.71,19.18,8.18,NA,1,NA,NA
5384949,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2010,750,Democrat,40,Republican,44,NA,-4,11/2/2010,46.42,48.01,-1.59,2.41,-2.41,1,NA,NA
5384950,2010_Sen-G_KY,2010,KY,Sen-G,Sen-G,"Normington, Petts & Associates",232,10/18/2010,600,Democrat,49,Republican,47,NA,2,11/2/2010,44.22,55.69,-11.47,13.47,13.47,0,previously listed as Bennett Petts & Blumenthal,D
5384951,2010_Sen-G_KY,2010,KY,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2010,500,Democrat,42,Republican,47,NA,-5,11/2/2010,44.22,55.69,-11.47,6.47,6.47,1,NA,NA
5384952,2010_Sen-G_LA,2010,LA,Sen-G,Sen-G,ALG Research,14,10/18/2010,600,Democrat,45,Republican,48,NA,-3,11/2/2010,37.67,56.55,-18.88,15.88,15.88,1,previously listed as Anzalone Liszt Grove Research,D
5384953,2010_Sen-G_MD,2010,MD,Sen-G,Sen-G,OpinionWorks,244,10/18/2010,798,Democrat,59,Republican,32,NA,27,11/2/2010,62.19,35.75,26.44,0.56,0.56,1,aka Baltimore Sun,NA
5384954,2010_Sen-G_MO,2010,MO,Sen-G,Sen-G,Public Policy Polling,263,10/18/2010,646,Democrat,41,Republican,46,NA,-5,11/2/2010,40.63,54.23,-13.6,8.6,8.6,1,NA,D
5384955,2010_Sen-G_OR,2010,OR,Sen-G,Sen-G,TCJ Research,327,10/18/2010,1000,Democrat,55,Republican,36,NA,19,11/2/2010,57.22,39.25,17.97,1.03,1.03,1,NA,NA
5384956,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,Muhlenberg College,219,10/18/2010,403,Democrat,44,Republican,41,NA,3,11/2/2010,48.99,51.01,-2.02,5.02,5.02,0,NA,NA
