pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5385444,2010_House-G_VA-5,2010,VA-5,House-G,House-G,Public Opinion Strategies,260,10/30/2010,400,Democrat,42,Republican,45,NA,-3,11/2/2010,47,50.9,-3.9,0.9,0.9,1,NA,R
5385460,2010_Sen-GS_NY,2010,NY,Sen-G,Sen-GS,YouGov,391,10/30/2010,578,Democrat,58,Republican,34,NA,24,11/2/2010,62.94,35.1,27.84,3.84,-3.84,1,NA,NA
5385445,2010_Sen-G_AK,2010,AK,Sen-G,Sen-G,Hays Research Group,136,10/30/2010,502,Murkowski (write-in),25,Miller (R),27,26,-2,11/2/2010,39.97,35.47,4.5,6.5,NA,0,NA,D
5385446,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,Public Policy Polling,263,10/30/2010,882,Democrat,50,Republican,46,NA,4,11/2/2010,52.18,42.17,10.01,6.01,-6.01,1,NA,NA
5385447,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,YouGov,391,10/30/2010,810,Democrat,49,Republican,45,NA,4,11/2/2010,52.18,42.17,10.01,6.01,-6.01,1,NA,NA
5385448,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2010,1000,Democrat,46,Republican,50,NA,-4,11/2/2010,48.08,46.4,1.68,5.68,-5.68,0,Pulse Opinion Research for Fox News,NA
5385449,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,Susquehanna Polling & Research Inc.,326,10/30/2010,1527,Rubio (R),48,Crist (I),31,20,17,11/2/2010,48.89,29.71,19.18,2.18,NA,1,NA,NA
5385450,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,YouGov,391,10/30/2010,548,Rubio (R),46,Crist (I),34,15,12,11/2/2010,48.89,29.71,19.18,7.18,NA,1,NA,NA
5385451,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2010,1000,Democrat,42,Republican,46,NA,-4,11/2/2010,46.42,48.01,-1.59,2.41,-2.41,1,Pulse Opinion Research for Fox News,NA
5385452,2010_Sen-G_NC,2010,NC,Sen-G,Sen-G,Public Policy Polling,263,10/30/2010,847,Democrat,40,Republican,52,NA,-12,11/2/2010,43.05,54.81,-11.76,0.24,-0.24,1,NA,NA
5385453,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2010,1000,Democrat,45,Republican,48,NA,-3,11/2/2010,50.29,44.55,5.74,8.74,-8.74,0,Pulse Opinion Research for Fox News,NA
5385454,2010_Sen-G_NY,2010,NY,Sen-G,Sen-G,YouGov,391,10/30/2010,578,Democrat,60,Republican,34,NA,26,11/2/2010,66.31,32.2,34.11,8.11,-8.11,1,NA,NA
5385455,2010_Sen-G_OH,2010,OH,Sen-G,Sen-G,YouGov,391,10/30/2010,560,Democrat,39,Republican,52,NA,-13,11/2/2010,39.4,56.85,-17.45,4.45,4.45,1,NA,NA
5385456,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,Muhlenberg College,219,10/30/2010,474,Democrat,44,Republican,48,NA,-4,11/2/2010,48.99,51.01,-2.02,1.98,-1.98,1,NA,NA
5385457,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,YouGov,391,10/30/2010,570,Democrat,44,Republican,48,NA,-4,11/2/2010,48.99,51.01,-2.02,1.98,-1.98,1,NA,NA
5385458,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,Public Policy Polling,263,10/30/2010,2055,Democrat,48,Republican,50,NA,-2,11/2/2010,52.36,47.64,4.72,6.72,-6.72,0,NA,NA
5385459,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/30/2010,1000,Democrat,49,Republican,47,NA,2,11/2/2010,52.36,47.64,4.72,2.72,-2.72,1,Pulse Opinion Research for Fox News,NA
5385469,2010_House-G_IL-10,2010,IL-10,House-G,House-G,We Ask America,376,10/31/2010,861,Democrat,46,Republican,54,NA,-8,11/2/2010,48.9,51.1,-2.2,5.8,-5.8,1,NA,R
5385470,2010_House-G_IL-11,2010,IL-11,House-G,House-G,We Ask America,376,10/31/2010,829,Democrat,45,Republican,55,NA,-10,11/2/2010,42.7,57.3,-14.6,4.600000000000001,4.600000000000001,1,NA,R
5385471,2010_House-G_IL-14,2010,IL-14,House-G,House-G,We Ask America,376,10/31/2010,784,Democrat,45,Republican,50,NA,-5,11/2/2010,45.1,51.3,-6.2,1.2,1.2,1,NA,R
5385472,2010_House-G_IL-17,2010,IL-17,House-G,House-G,We Ask America,376,10/31/2010,1103,Democrat,44,Republican,52,NA,-8,11/2/2010,43,52.6,-9.6,1.6,1.6,1,NA,R
5385473,2010_House-G_IL-8,2010,IL-8,House-G,House-G,We Ask America,376,10/31/2010,773,Democrat,46,Republican,49,NA,-3,11/2/2010,48.3,48.5,-0.2,2.8,-2.8,1,NA,R
5385474,2010_House-G_US,2010,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/31/2010,2056,Democrat,45,Republican,50,NA,-5,11/2/2010,44.92,51.65,-6.73,1.73,1.73,1,NA,NA
5385475,2010_Sen-G_AK,2010,AK,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,1539,Murkowski (write-in),30,Miller (R),37,30,-7,11/2/2010,39.97,35.47,4.5,11.5,NA,0,NA,NA
5385476,2010_Sen-G_AK,2010,AK,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Murkowski (write-in),37,Miller (R),35,27,2,11/2/2010,39.97,35.47,4.5,2.5,NA,1,NA,NA
5385477,2010_Sen-G_CA,2010,CA,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,47,Republican,49,NA,-2,11/2/2010,52.18,42.17,10.01,12.01,-12.01,0,NA,NA
5385478,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,1059,Democrat,48,Republican,49,NA,-1,11/2/2010,48.08,46.4,1.68,2.68,-2.68,0,NA,NA
5385479,2010_Sen-G_CO,2010,CO,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,47,Republican,50,NA,-3,11/2/2010,48.08,46.4,1.68,4.68,-4.68,0,NA,NA
5385480,2010_Sen-G_CT,2010,CT,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2010,750,Democrat,53,Republican,46,NA,7,11/2/2010,55.16,43.22,11.94,4.94,-4.94,1,NA,NA
5385481,2010_Sen-G_CT,2010,CT,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,49,Republican,44,NA,5,11/2/2010,55.16,43.22,11.94,6.94,-6.94,1,NA,NA
5385482,2010_Sen-G_DE,2010,DE,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,50,Republican,45,NA,5,11/2/2010,56.61,40.03,16.58,11.58,-11.58,1,NA,NA
5385483,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,773,Rubio (R),47,Crist (I),30,21,17,11/2/2010,48.89,29.71,19.18,2.18,NA,1,NA,NA
5385484,2010_Sen-G_FL,2010,FL,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Rubio (R),48,Crist (I),24,26,24,11/2/2010,48.89,29.71,19.18,4.82,NA,1,NA,NA
5385485,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,814,Democrat,42,Republican,46,NA,-4,11/2/2010,46.42,48.01,-1.59,2.41,-2.41,1,NA,NA
5385486,2010_Sen-G_IL,2010,IL,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,43,Republican,48,NA,-5,11/2/2010,46.42,48.01,-1.59,3.41,-3.41,1,NA,NA
5385487,2010_Sen-G_KY,2010,KY,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,43,Republican,55,NA,-12,11/2/2010,44.22,55.69,-11.47,0.53,-0.53,1,NA,NA
5385488,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,682,Democrat,46,Republican,47,NA,-1,11/2/2010,50.29,44.55,5.74,6.74,-6.74,0,NA,NA
5385489,2010_Sen-G_NV,2010,NV,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,45,Republican,51,NA,-6,11/2/2010,50.29,44.55,5.74,11.74,-11.74,0,NA,NA
5385490,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,772,Democrat,46,Republican,51,NA,-5,11/2/2010,48.99,51.01,-2.02,2.98,-2.98,1,NA,NA
5385491,2010_Sen-G_PA,2010,PA,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,46,Republican,52,NA,-6,11/2/2010,48.99,51.01,-2.02,3.98,-3.98,1,NA,NA
5385492,2010_Sen-G_WA,2010,WA,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,48,Republican,50,NA,-2,11/2/2010,52.36,47.64,4.72,6.72,-6.72,0,NA,NA
5385493,2010_Sen-G_WI,2010,WI,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,42,Republican,56,NA,-14,11/2/2010,47.02,51.86,-4.84,9.16,-9.16,1,NA,NA
5385494,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,Public Policy Polling,263,10/31/2010,1676,Democrat,51,Republican,46,NA,5,11/2/2010,53.47,43.4,10.07,5.07,-5.07,1,NA,NA
5385495,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/31/2010,750,Democrat,50,Republican,46,NA,4,11/2/2010,53.47,43.4,10.07,6.07,-6.07,1,NA,NA
5385496,2010_Sen-G_WV,2010,WV,Sen-G,Sen-G,TCJ Research,327,10/31/2010,1000,Democrat,48,Republican,48,NA,0,11/2/2010,53.47,43.4,10.07,10.07,-10.07,0.5,NA,NA
5385498,2011_House-GS_NY-26,2011,NY-26,House-G,House-GS,Global Strategy Group,118,5/3/2011,400,Democrat,30,Republican,31,NA,-1,5/24/2011,47.24,42.28,4.96,5.96,-5.96,0,NA,D
5385499,2011_House-GS_NY-26,2011,NY-26,House-G,House-GS,Public Policy Polling,263,5/7/2011,1048,Democrat,35,Republican,31,NA,4,5/24/2011,47.24,42.28,4.96,0.96,-0.96,1,aka PPP/Daily Kos/SEIU,NA
5385500,2011_House-GS_NY-26,2011,NY-26,House-G,House-GS,Siena College,305,5/20/2011,639,Democrat,42,Republican,38,NA,4,5/24/2011,47.24,42.28,4.96,0.96,-0.96,1,NA,NA
5385501,2011_House-GS_NY-26,2011,NY-26,House-G,House-GS,Public Policy Polling,263,5/22/2011,1106,Democrat,42,Republican,36,NA,6,5/24/2011,47.24,42.28,4.96,1.04,1.04,1,NA,NA
5385502,2011_House-GS_CA-36,2011,CA-36,House-G,House-GS,Public Policy Polling,263,7/9/2011,619,Democrat,52,Republican,44,NA,8,7/12/2011,54.89,45.11,9.78,1.78,-1.78,1,aka PPP/Daily Kos/SEIU,NA
5385503,2011_House-GS_NY-9,2011,NY-9,House-G,House-GS,Global Strategy Group,118,8/31/2011,400,Democrat,47,Republican,39,NA,8,9/13/2011,46.62,51.72,-5.100000000000001,13.1,13.1,0,for DCCC,D
5385504,2011_House-GS_NY-9,2011,NY-9,House-G,House-GS,McLaughlin & Associates,203,8/31/2011,300,Democrat,42,Republican,42,NA,0,9/13/2011,46.62,51.72,-5.100000000000001,5.100000000000001,5.100000000000001,0.5,NA,R
5385505,2011_House-GS_NY-9,2011,NY-9,House-G,House-GS,Magellan Strategies,179,9/1/2011,2055,Democrat,40,Republican,45,NA,-5,9/13/2011,46.62,51.72,-5.100000000000001,0.1,0.1,1,NA,NA
5385506,2011_House-GS_NY-9,2011,NY-9,House-G,House-GS,Siena College,305,9/7/2011,886,Democrat,44,Republican,50,NA,-6,9/13/2011,46.62,51.72,-5.100000000000001,0.9,-0.9,1,NA,NA
5385507,2011_House-GS_NV-2,2011,NV-2,House-G,House-GS,Public Policy Polling,263,9/10/2011,629,Democrat,37,Republican,50,NA,-13,9/13/2011,36.06,57.93,-21.87,8.870000000000001,8.870000000000001,1,NA,NA
5385508,2011_House-GS_NY-9,2011,NY-9,House-G,House-GS,Public Policy Polling,263,9/10/2011,664,Democrat,41,Republican,47,NA,-6,9/13/2011,46.62,51.72,-5.100000000000001,0.9,-0.9,1,NA,NA
5385733,2012_House-GS_FL-8,2012,FL-8,House-G,House-GS,Public Policy Polling,263,6/10/2012,2012,Democrat,53,Republican,41,4,12,6/12/2012,52.16,45.25,6.91,5.09,5.09,1,NA,NA
5385735,2012_House-G_CA-52,2012,CA-52,House-G,House-G,Glover Park Group,120,10/16/2012,374,Democrat,38,Republican,47,NA,-9,11/6/2012,51.18,48.82,2.36,11.36,-11.36,0,aka U-T-San Diego,NA
82485,2012_House-G_FL-10,2012,FL-10,House-G,House-G,St. Pete Polls,314,10/16/2012,650,Democrat,41.95,Republican,48.65,NA,-6.7,11/6/2012,48.25,51.73,-3.48,3.22,-3.22,1,newly added in 2019 update,NA
5385736,2012_House-G_FL-18,2012,FL-18,House-G,House-G,Public Policy Polling,263,10/16/2012,500,Democrat,42,Republican,51,NA,-9,11/6/2012,50.28,49.7,0.58,9.58,-9.58,0,aka WPTV/FL Democracy/TC Palm,NA
82486,2012_House-G_FL-18,2012,FL-18,House-G,House-G,St. Pete Polls,314,10/16/2012,602,Democrat,41.55,Republican,50.65,NA,-9.1,11/6/2012,50.28,49.7,0.58,9.68,-9.68,0,newly added in 2019 update,NA
82483,2012_House-G_FL-2,2012,FL-2,House-G,House-G,St. Pete Polls,314,10/16/2012,783,Democrat,46.7,Republican,46.55,NA,0.15,11/6/2012,47.24,52.7,-5.46,5.61,5.61,0,newly added in 2019 update,NA
5385737,2012_House-G_FL-22,2012,FL-22,House-G,House-G,Public Policy Polling,263,10/16/2012,500,Democrat,47,Republican,44,NA,3,11/6/2012,54.63,45.37,9.26,6.26,-6.26,1,aka WPTV/FL Democracy/TC Palm,NA
82487,2012_House-G_FL-22,2012,FL-22,House-G,House-G,St. Pete Polls,314,10/16/2012,565,Democrat,48.6,Republican,43.25,NA,5.350000000000001,11/6/2012,54.63,45.37,9.26,3.91,-3.91,1,newly added in 2019 update,NA
82489,2012_House-G_FL-26,2012,FL-26,House-G,House-G,St. Pete Polls,314,10/16/2012,462,Democrat,42.5,Republican,45.8,2.35,-3.3,11/6/2012,53.64,43.02,10.62,13.92,-13.92,0,newly added in 2019 update,NA
82484,2012_House-G_FL-9,2012,FL-9,House-G,House-G,St. Pete Polls,314,10/16/2012,565,Democrat,46.7,Republican,36.35,NA,10.35,11/6/2012,62.52,37.48,25.04,14.69,-14.69,1,newly added in 2019 update,NA
5385738,2012_House-G_MN-6,2012,MN-6,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2012,1000,Democrat,45,Republican,51,NA,-6,11/6/2012,49.26,50.47,-1.21,4.79,-4.79,1,Pulse Opinion Research for Star Tribune,NA
5385739,2012_House-G_MN-8,2012,MN-8,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/16/2012,1000,Democrat,50,Republican,43,NA,7,11/6/2012,54.28,45.39,8.89,1.89,-1.89,1,Pulse Opinion Research for Star Tribune,NA
5385740,2012_House-G_NY-24,2012,NY-24,House-G,House-G,Lake Research Partners,165,10/16/2012,425,Democrat,46,Republican,44,6,2,11/6/2012,48.86,43.4,5.46,3.46,-3.46,1,aka Lake Research Partners,NA
5385741,2012_House-G_US,2012,US,House-G,House-G,Georgetown University (Battleground),114,10/16/2012,1000,Democrat,46,Republican,46,NA,0,11/6/2012,48.75,47.59,1.16,1.16,-1.16,0.5,aka Politico/George Washington U.,NA
5385755,2012_Sen-G_CT,2012,CT,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/16/2012,625,Democrat,44,Republican,44,NA,0,11/6/2012,54.82,43.07,11.75,11.75,-11.75,0.5,NA,NA
5385756,2012_Sen-G_CT,2012,CT,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,1015,Democrat,48,Republican,44,NA,4,11/6/2012,54.82,43.07,11.75,7.75,-7.75,1,NA,NA
5385757,2012_Sen-G_MA,2012,MA,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,709,Democrat,53,Republican,44,NA,9,11/6/2012,53.74,46.19,7.55,1.45,1.45,1,NA,NA
5385758,2012_Sen-G_MT,2012,MT,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,806,Democrat,46,Republican,44,NA,2,11/6/2012,48.58,44.86,3.72,1.72,-1.72,1,NA,NA
5385759,2012_Sen-G_NV,2012,NV,Sen-G,Sen-G,Mellman Group,205,10/16/2012,600,Democrat,41,Republican,38,NA,3,11/6/2012,44.71,45.87,-1.16,4.16,4.16,0,NA,D
5385760,2012_Sen-G_PA,2012,PA,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/16/2012,604,Democrat,52,Republican,39,NA,13,11/6/2012,53.69,44.59,9.1,3.9,3.9,1,NA,D
5385761,2012_Sen-G_VA,2012,VA,Sen-G,Sen-G,Public Policy Polling,263,10/16/2012,733,Democrat,50,Republican,45,NA,5,11/6/2012,52.87,46.96,5.91,0.91,-0.91,1,NA,NA
5385762,2012_Sen-G_WI,2012,WI,Sen-G,Sen-G,Marist College,183,10/16/2012,1013,Democrat,49,Republican,45,NA,4,11/6/2012,51.41,45.86,5.55,1.55,-1.55,1,aka NBC/Marist,NA
5385764,2012_Sen-G_WI,2012,WI,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/16/2012,625,Democrat,47,Republican,45,NA,2,11/6/2012,51.41,45.86,5.55,3.55,-3.55,1,NA,NA
5385766,2012_House-G_FL-18,2012,FL-18,House-G,House-G,Frederick Polls,108,10/17/2012,333,Democrat,47,Republican,47,NA,0,11/6/2012,50.28,49.7,0.58,0.58,-0.58,0.5,NA,NA
5385767,2012_House-G_FL-18,2012,FL-18,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/17/2012,752,Democrat,48,Republican,49,NA,-1,11/6/2012,50.28,49.7,0.58,1.58,-1.58,0,aka Sunshine State News / Voter Survey Service,NA
5385768,2012_House-G_IL-11,2012,IL-11,House-G,House-G,Garin-Hart-Yang Research Group,113,10/17/2012,402,Democrat,49,Republican,45,NA,4,11/6/2012,58.57,41.43,17.14,13.14,-13.14,1,for House Majority PAC,D
5385769,2012_House-G_IL-17,2012,IL-17,House-G,House-G,GBAO,109,10/17/2012,450,Democrat,49,Republican,45,NA,4,11/6/2012,53.28,46.72,6.56,2.56,-2.56,1,previously listed as GBA Strategies,D
5385770,2012_House-G_IL-8,2012,IL-8,House-G,House-G,ALG Research,14,10/17/2012,400,Democrat,54,Republican,39,NA,15,11/6/2012,54.74,45.26,9.48,5.52,5.52,1,aka Anzalone Liszt -- for League of Conservation Voters; previously listed as Anzalone Liszt Grove Research,NA
5385771,2012_House-G_NY-18,2012,NY-18,House-G,House-G,Siena College,305,10/17/2012,615,Democrat,42,Republican,49,NA,-7,11/6/2012,51.95,48.05,3.9,10.9,-10.9,0,NA,NA
5385779,2012_Sen-G_MO,2012,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,500,Democrat,51,Republican,43,NA,8,11/6/2012,54.81,39.11,15.7,7.7,-7.7,1,NA,NA
5385780,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Public Opinion Strategies,260,10/17/2012,600,Democrat,43,Republican,44,NA,-1,11/6/2012,50.7,44.7,6,7,-7,0,NA,R
5385781,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/17/2012,750,Democrat,49,Republican,44,NA,5,11/6/2012,50.7,44.7,6,1,-1,1,NA,NA
5385782,2012_Sen-G_VA,2012,VA,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/17/2012,802,Democrat,48,Republican,44,NA,4,11/6/2012,52.87,46.96,5.91,1.91,-1.91,1,NA,D
5385785,2012_House-G_MI-3,2012,MI-3,House-G,House-G,Glengariff Group Inc.,117,10/18/2012,400,Democrat,35,Republican,34,NA,1,11/6/2012,44.17,52.62,-8.45,9.450000000000001,9.450000000000001,0,NA,NA
5385786,2012_House-G_MN-2,2012,MN-2,House-G,House-G,SurveyUSA,325,10/18/2012,565,Democrat,41,Republican,49,NA,-8,11/6/2012,45.85,54.01,-8.16,0.16,0.16,1,NA,NA
5385787,2012_House-G_NY-25,2012,NY-25,House-G,House-G,GBAO,109,10/18/2012,400,Democrat,53,Republican,43,NA,10,11/6/2012,57.41,42.59,14.82,4.82,-4.82,1,previously listed as GBA Strategies,D
5385788,2012_House-G_US,2012,US,House-G,House-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,3500,Democrat,43,Republican,44,NA,-1,11/6/2012,48.75,47.59,1.16,2.16,-2.16,0,NA,NA
5385815,2012_Sen-G_CA,2012,CA,Sen-G,Sen-G,Greenberg Quinlan Rosner/American Viewpoint,127,10/18/2012,1440,Democrat,55,Republican,38,NA,17,11/6/2012,62.52,37.48,25.04,8.040000000000001,-8.040000000000001,1,aka USC Dornsife/Los Angeles Times Poll,NA
5385816,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,Public Policy Polling,263,10/18/2012,800,Democrat,45,Republican,41,NA,4,11/6/2012,55.23,42.23,13,9,-9,1,NA,NA
5385817,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,750,Democrat,48,Republican,43,NA,5,11/6/2012,55.23,42.23,13,8,-8,1,NA,NA
5385818,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,SurveyUSA,325,10/18/2012,600,Democrat,48,Republican,40,NA,8,11/6/2012,55.23,42.23,13,5,-5,1,NA,NA
5385819,2012_Sen-G_ND,2012,ND,Sen-G,Sen-G,Mellman Group,205,10/18/2012,600,Democrat,45,Republican,42,NA,3,11/6/2012,50.23,49.33,0.9,2.1,2.1,1,NA,D
5385820,2012_Sen-G_ND,2012,ND,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,600,Democrat,45,Republican,50,NA,-5,11/6/2012,50.23,49.33,0.9,5.9,-5.9,0,NA,NA
5385821,2012_Sen-G_NJ,2012,NJ,Sen-G,Sen-G,SurveyUSA,325,10/18/2012,577,Democrat,53,Republican,33,NA,20,11/6/2012,58.84,39.39,19.45,0.55,0.55,1,NA,NA
5385822,2012_Sen-G_TX,2012,TX,Sen-G,Sen-G,University of Texas,363,10/18/2012,540,Democrat,39,Republican,54,NA,-15,11/6/2012,40.62,56.46,-15.84,0.84,0.84,1,"previously listed as University of Texas, online",NA
5385823,2012_Sen-G_VA,2012,VA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,750,Democrat,49,Republican,48,NA,1,11/6/2012,52.87,46.96,5.91,4.91,-4.91,1,NA,NA
5385824,2012_Sen-G_WI,2012,WI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/18/2012,500,Democrat,46,Republican,48,NA,-2,11/6/2012,51.41,45.86,5.55,7.55,-7.55,0,NA,NA
5385828,2012_House-G_HI-1,2012,HI-1,House-G,House-G,Ward Research (Honolulu Star-Advertiser),375,10/19/2012,376,Democrat,52,Republican,41,NA,11,11/6/2012,53.47,44.44,9.03,1.97,1.97,1,aka Honolulu Star-Advertiser / Ward Research,NA
82491,2012_House-G_HI-2,2012,HI-2,House-G,House-G,Ward Research (Honolulu Star-Advertiser),375,10/19/2012,410,Democrat,73,Republican,8,NA,65,11/6/2012,76.84,18.56,58.28,6.72,6.72,1,newly added in 2019 update,NA
5385829,2012_House-G_NH-1,2012,NH-1,House-G,House-G,University of New Hampshire,357,10/19/2012,364,Democrat,38,Republican,41,NA,-3,11/6/2012,49.78,46.01,3.77,6.77,-6.77,0,NA,NA
5385830,2012_House-G_NH-2,2012,NH-2,House-G,House-G,University of New Hampshire,357,10/19/2012,408,Democrat,39,Republican,36,NA,3,11/6/2012,50.2,45.37,4.83,1.83,-1.83,1,NA,NA
5385831,2012_House-G_US,2012,US,House-G,House-G,NBC News/Wall Street Journal,221,10/19/2012,816,Democrat,45,Republican,43,NA,2,11/6/2012,48.75,47.59,1.16,0.84,0.84,1,NA,NA
5385851,2012_Sen-G_FL,2012,FL,Sen-G,Sen-G,Angus Reid Global,13,10/19/2012,502,Democrat,48,Republican,33,NA,15,11/6/2012,55.23,42.23,13,2,2,1,NA,NA
5385852,2012_Sen-G_HI,2012,HI,Sen-G,Sen-G,Ward Research (Honolulu Star-Advertiser),375,10/19/2012,786,Democrat,57,Republican,35,NA,22,11/6/2012,62.6,37.4,25.2,3.2,-3.2,1,aka Ward Research,NA
5385853,2012_Sen-G_IN,2012,IN,Sen-G,Sen-G,Global Strategy Group,118,10/19/2012,603,Democrat,40,Republican,38,NA,2,11/6/2012,50.03,44.3,5.73,3.73,-3.73,1,NA,D
5385854,2012_Sen-G_MI,2012,MI,Sen-G,Sen-G,Angus Reid Global,13,10/19/2012,551,Democrat,51,Republican,34,NA,17,11/6/2012,58.8,37.98,20.82,3.82,-3.82,1,NA,NA
5385855,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Angus Reid Global,13,10/19/2012,550,Democrat,45,Republican,39,NA,6,11/6/2012,50.7,44.7,6,0,0,1,NA,NA
5385856,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Public Policy Polling,263,10/19/2012,532,Democrat,49,Republican,44,NA,5,11/6/2012,50.7,44.7,6,1,-1,1,NA,NA
5385857,2012_Sen-G_OH,2012,OH,Sen-G,Sen-G,Quinnipiac University,267,10/19/2012,1548,Democrat,51,Republican,42,NA,9,11/6/2012,50.7,44.7,6,3,3,1,NA,NA
5385858,2012_Sen-G_PA,2012,PA,Sen-G,Sen-G,Angus Reid Global,13,10/19/2012,559,Democrat,44,Republican,39,NA,5,11/6/2012,53.69,44.59,9.1,4.1,-4.1,1,NA,NA
5385859,2012_Sen-G_PA,2012,PA,Sen-G,Sen-G,Muhlenberg College,219,10/19/2012,444,Democrat,45,Republican,37,NA,8,11/6/2012,53.69,44.59,9.1,1.1,-1.1,1,NA,NA
5385860,2012_Sen-G_TN,2012,TN,Sen-G,Sen-G,Middle Tennessee State University,208,10/19/2012,609,Democrat,21,Republican,59,NA,-38,11/6/2012,30.41,64.89,-34.48,3.52,-3.52,1,NA,NA
5385861,2012_Sen-G_WI,2012,WI,Sen-G,Sen-G,Angus Reid Global,13,10/19/2012,502,Democrat,45,Republican,42,NA,3,11/6/2012,51.41,45.86,5.55,2.55,-2.55,1,NA,NA
5385867,2012_House-G_CA-52,2012,CA-52,House-G,House-G,Grove Insight,129,10/20/2012,400,Democrat,45,Republican,40,NA,5,11/6/2012,51.18,48.82,2.36,2.64,2.64,1,NA,D
5385868,2012_House-G_FL-22,2012,FL-22,House-G,House-G,ALG Research,14,10/20/2012,501,Democrat,47,Republican,37,NA,10,11/6/2012,54.63,45.37,9.26,0.74,0.74,1,aka Anzalone Liszt; previously listed as Anzalone Liszt Grove Research,D
5385869,2012_House-G_IL-13,2012,IL-13,House-G,House-G,ALG Research,14,10/20/2012,400,Democrat,48,Republican,39,NA,9,11/6/2012,46.21,46.55,-0.34,9.34,9.34,0,for DCCC; previously listed as Anzalone Liszt Grove Research,D
