date,race,national,firm,dem
2020-10-02,15,TRUE,USC Dornsife/Los Angeles Times,0.5406051783300405
2020-10-02,15,TRUE,Pew Research Center,0.5348837209302325
2020-10-02,15,TRUE,YouGov,0.5666666666666667
2020-10-02,15,TRUE,YouGov,0.5652173913043478
2020-10-02,15,TRUE,Morning Consult,0.532608695652174
2020-10-02,15,TRUE,Other,0.5157657657657657
2020-10-03,21,FALSE,East Carolina University,0.4983888292158969
2020-10-03,17,FALSE,Ipsos,0.5376344086021505
2020-10-03,21,FALSE,Ipsos,0.5280898876404494
2020-10-03,4,FALSE,Change Research,0.5425531914893617
2020-10-03,17,FALSE,Change Research,0.5425531914893617
2020-10-03,21,FALSE,Change Research,0.5208333333333334
2020-10-03,9,FALSE,Quinnipiac University,0.5263157894736842
2020-10-03,4,FALSE,Ipsos,0.5543478260869565
2020-10-03,23,FALSE,Other,0.5760869565217391
2020-10-03,18,FALSE,SurveyUSA,0.5432098765432098
2020-10-03,5,FALSE,SurveyUSA,0.5517241379310345
2020-10-03,34,FALSE,Other,0.38372093023255816
2020-10-03,15,TRUE,USC Dornsife/Los Angeles Times,0.5416753273747661
2020-10-03,15,TRUE,Morning Consult,0.532608695652174
2020-10-04,21,FALSE,Public Policy Polling,0.5333333333333333
2020-10-04,17,FALSE,Tarrance Group,0.5106382978723404
2020-10-04,4,FALSE,Data Orbital,0.5296017222820237
2020-10-04,17,FALSE,Other,0.532741398446171
2020-10-04,16,FALSE,Other,0.5747863247863247
2020-10-04,1,FALSE,Other,0.5
2020-10-04,4,FALSE,Other,0.49426485922836283
2020-10-04,15,TRUE,USC Dornsife/Los Angeles Times,0.5432432432432432
2020-10-04,15,TRUE,Morning Consult,0.5434782608695652
2020-10-05,9,FALSE,Civiqs,0.5157894736842106
2020-10-05,32,FALSE,Civiqs,0.4946236559139785
2020-10-05,32,FALSE,Rasmussen Reports/Pulse Opinion Research,0.4482758620689655
2020-10-05,17,FALSE,National Research Inc.,0.5444444444444444
2020-10-05,15,TRUE,USC Dornsife/Los Angeles Times,0.543509865005192
2020-10-05,15,TRUE,Morning Consult,0.5384615384615384
2020-10-06,20,FALSE,Emerson College,0.4518518518518519
2020-10-06,17,FALSE,Emerson College,0.5522875816993463
2020-10-06,4,FALSE,Morning Consult,0.5444444444444444
2020-10-06,5,FALSE,Morning Consult,0.5555555555555556
2020-10-06,7,FALSE,Morning Consult,0.4772727272727273
2020-10-06,17,FALSE,Morning Consult,0.550561797752809
2020-10-06,21,FALSE,Morning Consult,0.5340909090909091
2020-10-06,29,FALSE,Morning Consult,0.4666666666666667
2020-10-06,32,FALSE,Morning Consult,0.4470588235294118
2020-10-06,4,FALSE,OH Predictive Insights,0.5263157894736842
2020-10-06,33,FALSE,Other,0.5913978494623656
2020-10-06,15,TRUE,USC Dornsife/Los Angeles Times,0.5405377348697187
2020-10-06,15,TRUE,Morning Consult,0.5384615384615384
2020-10-07,7,FALSE,Landmark Communications,0.4918918918918919
2020-10-07,8,FALSE,Landmark Communications,0.4375678610206298
2020-10-07,5,FALSE,YouGov,0.5454545454545454
2020-10-07,9,FALSE,National Research Inc.,0.4943820224719101
2020-10-07,15,TRUE,USC Dornsife/Los Angeles Times,0.5389252676436961
2020-10-07,15,TRUE,Morning Consult,0.5333333333333333
2020-10-08,7,FALSE,Public Policy Polling,0.5057471264367817
2020-10-08,8,FALSE,Public Policy Polling,0.4888888888888889
2020-10-08,17,FALSE,YouGov,0.5164835164835165
2020-10-08,9,FALSE,YouGov,0.5222222222222223
2020-10-08,4,FALSE,Trafalgar Group,0.5102481121898598
2020-10-08,17,FALSE,Siena College/The New York Times Upshot,0.5058823529411764
2020-10-08,15,TRUE,USC Dornsife/Los Angeles Times,0.5393713040771865
2020-10-08,15,TRUE,Morning Consult,0.5274725274725275
2020-10-09,20,FALSE,Public Policy Polling,0.5
2020-10-09,21,FALSE,RMG Research,0.5609756097560976
2020-10-09,21,FALSE,Other,0.5111111111111111
2020-10-09,15,TRUE,USC Dornsife/Los Angeles Times,0.5425642087821044
2020-10-09,15,TRUE,Morning Consult,0.5274725274725275
2020-10-10,21,FALSE,SurveyUSA,0.5568181818181818
2020-10-10,21,FALSE,Monmouth University,0.5217391304347826
2020-10-10,21,FALSE,Monmouth University,0.5268817204301075
2020-10-10,21,FALSE,Monmouth University,0.5052631578947369
2020-10-10,17,FALSE,Ipsos,0.5416666666666666
2020-10-10,21,FALSE,Ipsos,0.5227272727272727
2020-10-10,23,FALSE,Suffolk University,0.5825688073394496
2020-10-10,7,FALSE,SurveyUSA,0.48314606741573035
2020-10-10,8,FALSE,SurveyUSA,0.47126436781609193
2020-10-10,7,FALSE,Quinnipiac University,0.53125
2020-10-10,8,FALSE,Quinnipiac University,0.5333333333333333
2020-10-10,7,FALSE,Quinnipiac University,0.5416666666666666
2020-10-10,7,FALSE,Quinnipiac University,0.5625
2020-10-10,7,FALSE,Data for Progress,0.5057471264367817
2020-10-10,8,FALSE,Data for Progress,0.4823529411764706
2020-10-10,29,FALSE,Data for Progress,0.5053763440860215
2020-10-10,7,FALSE,Data for Progress,0.5238095238095238
2020-10-10,7,FALSE,Data for Progress,0.4939759036144578
2020-10-10,17,FALSE,EPIC-MRA,0.5357142857142857
2020-10-10,9,FALSE,Data for Progress,0.5222222222222223
2020-10-10,5,FALSE,Other,0.5543478260869565
2020-10-10,24,FALSE,Other,0.6417233560090703
2020-10-10,33,FALSE,Cygnal,0.53717277486911
2020-10-10,15,TRUE,USC Dornsife/Los Angeles Times,0.542111260747954
2020-10-10,15,TRUE,Opinium,0.5604395604395604
2020-10-10,15,TRUE,YouGov,0.54216867469879515
2020-10-10,15,TRUE,YouGov,0.5393258426966292
2020-10-10,15,TRUE,Morning Consult,0.5274725274725275
2020-10-11,21,FALSE,Siena College/The New York Times Upshot,0.5256410256410257
2020-10-11,4,FALSE,Ipsos,0.5591397849462365
2020-10-11,4,FALSE,Monmouth University,0.5531914893617021
2020-10-11,4,FALSE,Monmouth University,0.5531914893617021
2020-10-11,4,FALSE,Monmouth University,0.53125
2020-10-11,29,FALSE,Siena College/The New York Times Upshot,0.46511627906976744
2020-10-11,23,FALSE,University of New Hampshire,0.5789473684210527
2020-10-11,1,FALSE,Siena College/The New York Times Upshot,0.45121951219512196
2020-10-11,15,TRUE,USC Dornsife/Los Angeles Times,0.5413385826771653
2020-10-11,15,TRUE,Morning Consult,0.5274725274725275
2020-10-11,15,TRUE,NBC News/The Wall Street Journal,0.5465116279069767
2020-10-12,1,FALSE,Other,0.5053763440860215
2020-10-12,5,FALSE,RMG Research,0.5483870967741935
2020-10-12,15,TRUE,USC Dornsife/Los Angeles Times,0.5397615344738207
2020-10-12,15,TRUE,YouGov,0.5375
2020-10-12,15,TRUE,YouGov,0.5444444444444444
2020-10-12,15,TRUE,Morning Consult,0.532608695652174
2020-10-13,33,FALSE,Civiqs,0.5567010309278351
2020-10-13,5,FALSE,Civiqs,0.5578947368421052
2020-10-13,21,FALSE,Civiqs,0.53125
2020-10-13,21,FALSE,Emerson College,0.5062429057888763
2020-10-13,29,FALSE,brilliant corners Research & Strategies,0.5108695652173914
2020-10-13,2,FALSE,Other,0.5052631578947369
2020-10-13,17,FALSE,Trafalgar Group,0.492600422832981
2020-10-13,2,FALSE,Other,0.42105263157894735
2020-10-13,7,FALSE,Garin-Hart-Yang Research Group,0.5263157894736842
2020-10-13,7,FALSE,Garin-Hart-Yang Research Group,0.5274725274725275
2020-10-13,15,TRUE,USC Dornsife/Los Angeles Times,0.5377759353300859
2020-10-13,15,TRUE,Morning Consult,0.532608695652174
2020-10-14,32,FALSE,Public Policy Polling,0.4842105263157895
2020-10-14,17,FALSE,Other,0.5376344086021505
2020-10-14,5,FALSE,Other,0.5760869565217391
2020-10-14,21,FALSE,ABC News/The Washington Post,0.5157894736842106
2020-10-14,21,FALSE,ABC News/The Washington Post,0.5104166666666666
2020-10-14,18,FALSE,Change Research,0.5217391304347826
2020-10-14,13,FALSE,Mason-Dixon Polling & Strategy,0.45161290322580644
2020-10-14,7,FALSE,National Research Inc.,0.5
2020-10-14,8,FALSE,National Research Inc.,0.4935064935064935
2020-10-14,15,TRUE,USC Dornsife/Los Angeles Times,0.5354558610709117
2020-10-14,15,TRUE,Morning Consult,0.532608695652174
2020-10-15,4,FALSE,YouGov,0.5591397849462365
2020-10-15,4,FALSE,Morning Consult,0.5217391304347826
2020-10-15,5,FALSE,Morning Consult,0.5434782608695652
2020-10-15,7,FALSE,Morning Consult,0.4888888888888889
2020-10-15,17,FALSE,Morning Consult,0.5333333333333333
2020-10-15,21,FALSE,Morning Consult,0.5333333333333333
2020-10-15,29,FALSE,Morning Consult,0.5108695652173914
2020-10-15,32,FALSE,Morning Consult,0.47126436781609193
2020-10-15,15,TRUE,USC Dornsife/Los Angeles Times,0.5349221087382647
2020-10-15,15,TRUE,Morning Consult,0.5384615384615384
2020-10-16,7,FALSE,Siena College/The New York Times Upshot,0.5
2020-10-16,8,FALSE,Siena College/The New York Times Upshot,0.5061728395061729
2020-10-16,7,FALSE,Siena College/The New York Times Upshot,0.5232558139534884
2020-10-16,7,FALSE,Siena College/The New York Times Upshot,0.5232558139534884
2020-10-16,25,FALSE,GBAO,0.5591397849462365
2020-10-16,25,FALSE,GBAO,0.5567010309278351
2020-10-16,4,FALSE,RMG Research,0.5411764705882353
2020-10-16,33,FALSE,ABC News/The Washington Post,0.59375
2020-10-16,15,TRUE,USC Dornsife/Los Angeles Times,0.5329891584925142
2020-10-16,15,TRUE,Morning Consult,0.5434782608695652
2020-10-17,20,FALSE,RMG Research,0.4895833333333333
2020-10-17,32,FALSE,Data for Progress,0.4823529411764706
2020-10-17,4,FALSE,Data Orbital,0.5344444444444445
2020-10-17,21,FALSE,East Carolina University,0.5073068893528183
2020-10-17,17,FALSE,Ipsos,0.5263157894736842
2020-10-17,21,FALSE,Ipsos,0.5
2020-10-17,9,FALSE,Monmouth University,0.5
2020-10-17,9,FALSE,Monmouth University,0.5104166666666666
2020-10-17,9,FALSE,Monmouth University,0.53125
2020-10-17,17,FALSE,Data for Progress,0.5274725274725275
2020-10-17,26,FALSE,Other,0.3954983922829582
2020-10-17,17,FALSE,Trafalgar Group,0.48868312757201643
2020-10-17,20,FALSE,Other,0.49473684210526314
2020-10-17,17,FALSE,EPIC-MRA,0.5357142857142857
2020-10-17,21,FALSE,Data for Progress,0.5227272727272727
2020-10-17,32,FALSE,University of Texas at Tyler,0.4444444444444444
2020-10-17,32,FALSE,University of Texas at Tyler,0.4473684210526316
2020-10-17,32,FALSE,YouGov,0.45966850828729283
2020-10-17,33,FALSE,Other,0.5913978494623656
2020-10-17,15,TRUE,USC Dornsife/Los Angeles Times,0.5331543069613717
2020-10-17,15,TRUE,Global Strategy Group/GBAO/Navigator Research,0.5425531914893617
2020-10-17,15,TRUE,Other,0.5666666666666667
2020-10-17,15,TRUE,YouGov,0.5604395604395604
2020-10-17,15,TRUE,YouGov,0.5662650602409639
2020-10-17,15,TRUE,Morning Consult,0.5434782608695652
2020-10-18,17,FALSE,Other,0.532608695652174
2020-10-18,7,FALSE,Emerson College,0.4911699779249448
2020-10-18,8,FALSE,Emerson College,0.46543778801843316
2020-10-18,7,FALSE,Emerson College,0.5074152542372881
2020-10-18,7,FALSE,Emerson College,0.5277463193657984
2020-10-18,32,FALSE,Cygnal,0.4548494983277592
2020-10-18,9,FALSE,Other,0.5256830601092897
2020-10-18,4,FALSE,Change Research,0.5567010309278351
2020-10-18,17,FALSE,Change Research,0.5257731958762887
2020-10-18,21,FALSE,Change Research,0.53125
2020-10-18,4,FALSE,Rasmussen Reports/Pulse Opinion Research,0.5111111111111111
2020-10-18,32,FALSE,Quinnipiac University,0.4673913043478261
2020-10-18,4,FALSE,Ipsos,0.5425531914893617
2020-10-18,18,FALSE,SurveyUSA,0.5058823529411764
2020-10-18,1,FALSE,Change Research,0.4835164835164835
2020-10-18,9,FALSE,RMG Research,0.5168539325842697
2020-10-18,21,FALSE,Other,0.5312883435582821
2020-10-18,7,FALSE,University of Georgia,0.5060109289617486
2020-10-18,8,FALSE,University of Georgia,0.49251870324189523
2020-10-18,15,FALSE,YouGov,0.7142857142857143
2020-10-18,35,FALSE,Other,0.3170731707317073
2020-10-18,15,TRUE,USC Dornsife/Los Angeles Times,0.5361570247933884
2020-10-18,15,TRUE,Echelon Insights,0.5217391304347826
2020-10-18,15,TRUE,Morning Consult,0.5434782608695652
2020-10-19,18,FALSE,Civiqs,0.5567010309278351
2020-10-19,12,FALSE,Other,0.43333333333333335
2020-10-19,9,FALSE,Siena College/The New York Times Upshot,0.4943820224719101
2020-10-19,12,FALSE,Public Policy Polling,0.5
2020-10-19,1,FALSE,Public Policy Polling,0.4823529411764706
2020-10-19,17,FALSE,Fox News/Beacon Research/Shaw & Co. Research,0.5444444444444444
2020-10-19,17,FALSE,Fox News/Beacon Research/Shaw & Co. Research,0.5340909090909091
2020-10-19,13,FALSE,Cygnal,0.4428412874583796
2020-10-19,12,FALSE,Siena College/The New York Times Upshot,0.4772727272727273
2020-10-19,20,FALSE,Siena College/The New York Times Upshot,0.4842105263157895
2020-10-19,7,FALSE,Citizen Data,0.5390927741053112
2020-10-19,8,FALSE,Citizen Data,0.5177752293577982
2020-10-19,17,FALSE,Citizen Data,0.5201315640240445
2020-10-19,21,FALSE,Citizen Data,0.5337524818001324
2020-10-19,32,FALSE,Citizen Data,0.4987721021611002
2020-10-19,4,FALSE,Other,0.5204081632653061
2020-10-19,15,TRUE,USC Dornsife/Los Angeles Times,0.5356145973327819
2020-10-19,15,TRUE,YouGov,0.5402298850574713
2020-10-19,15,TRUE,YouGov,0.5376344086021505
2020-10-19,15,TRUE,Morning Consult,0.5434782608695652
2020-10-20,9,FALSE,Emerson College,0.47892561983471077
2020-10-20,22,FALSE,Cygnal,0.26964560862865944
2020-10-20,21,FALSE,Rasmussen Reports/Pulse Opinion Research,0.5
2020-10-20,18,FALSE,Other,0.5955056179775281
2020-10-20,15,TRUE,USC Dornsife/Los Angeles Times,0.5415546826545379
2020-10-20,15,TRUE,Morning Consult,0.532608695652174
2020-10-20,15,TRUE,Other,0.5294117647058825
2020-10-21,17,FALSE,Public Policy Polling,0.5473684210526316
2020-10-21,31,FALSE,Cygnal,0.38737758433079433
2020-10-21,4,FALSE,Other,0.4845360824742268
2020-10-21,7,FALSE,Landmark Communications,0.470464135021097
2020-10-21,8,FALSE,Landmark Communications,0.39187574671445635
2020-10-21,21,FALSE,Trafalgar Group,0.490566037735849
2020-10-21,33,FALSE,Other,0.6063829787234043
2020-10-21,4,FALSE,Other,0.5666666666666667
2020-10-21,32,FALSE,Other,0.47058823529411764
2020-10-21,20,FALSE,Other,0.5052631578947369
2020-10-21,24,FALSE,Other,0.6629213483146067
2020-10-21,24,FALSE,Other,0.6630434782608695
2020-10-21,23,FALSE,University of Massachusetts Lowell,0.6
2020-10-21,15,TRUE,USC Dornsife/Los Angeles Times,0.5410123966942149
2020-10-21,15,TRUE,YouGov,0.5604395604395604
2020-10-21,15,TRUE,Morning Consult,0.532608695652174
2020-10-22,21,FALSE,YouGov,0.532608695652174
2020-10-22,7,FALSE,YouGov,0.4946236559139785
2020-10-22,2,FALSE,Cygnal,0.42901878914405006
2020-10-22,32,FALSE,Siena College/The New York Times Upshot,0.4418604651162791
2020-10-22,17,FALSE,ABC News/The Washington Post,0.5212765957446809
2020-10-22,17,FALSE,ABC News/The Washington Post,0.5306122448979592
2020-10-22,13,FALSE,Other,0.44196428571428575
2020-10-22,15,TRUE,USC Dornsife/Los Angeles Times,0.5397251782208906
2020-10-22,15,TRUE,Morning Consult,0.532608695652174
2020-10-23,17,FALSE,Ipsos,0.5319148936170213
2020-10-23,4,FALSE,Patinkin Research Strategies,0.5353535353535354
2020-10-23,16,FALSE,Other,0.5497925311203319
2020-10-23,9,FALSE,Other,0.53125
2020-10-23,32,FALSE,University of Massachusetts Lowell,0.4731182795698925
2020-10-23,21,FALSE,University of Massachusetts Lowell,0.5212765957446809
2020-10-23,15,TRUE,USC Dornsife/Los Angeles Times,0.5398038203407332
2020-10-23,15,TRUE,Other,0.545
2020-10-23,15,TRUE,Morning Consult,0.532608695652174
2020-10-24,17,FALSE,Gravis Marketing,0.5591397849462365
2020-10-24,32,FALSE,Data for Progress,0.48936170212765956
2020-10-24,4,FALSE,OH Predictive Insights,0.5263157894736842
2020-10-24,21,FALSE,Ipsos,0.5052631578947369
2020-10-24,29,FALSE,Data for Progress,0.5
2020-10-24,17,FALSE,Glengariff Group,0.555045871559633
2020-10-24,21,FALSE,Harper Polling,0.5168539325842697
2020-10-24,29,FALSE,East Carolina University,0.49048800661703884
2020-10-24,4,FALSE,Other,0.5555555555555556
2020-10-24,4,FALSE,Ipsos,0.5368421052631579
2020-10-24,15,TRUE,USC Dornsife/Los Angeles Times,0.5409447194719472
2020-10-24,15,TRUE,Morning Consult,0.532608695652174
2020-10-24,15,TRUE,YouGov,0.5730337078651685
2020-10-24,15,TRUE,YouGov,0.5684210526315789
2020-10-25,7,FALSE,Civiqs,0.53125
2020-10-25,8,FALSE,Civiqs,0.53125
2020-10-25,7,FALSE,Civiqs,0.5795454545454546
2020-10-25,7,FALSE,Civiqs,0.5483870967741935
2020-10-25,19,FALSE,Civiqs,0.4583333333333333
2020-10-25,18,FALSE,Gravis Marketing,0.5760869565217391
2020-10-25,21,FALSE,RMG Research,0.5384615384615384
2020-10-25,7,FALSE,Monmouth University,0.5157894736842106
2020-10-25,7,FALSE,Monmouth University,0.5104166666666666
2020-10-25,7,FALSE,Monmouth University,0.5051546391752577
2020-10-25,8,FALSE,Monmouth University,0.5517241379310345
2020-10-25,8,FALSE,Monmouth University,0.5393258426966292
2020-10-25,8,FALSE,Monmouth University,0.5280898876404494
2020-10-25,7,FALSE,Monmouth University,0.5444444444444444
2020-10-25,7,FALSE,Monmouth University,0.5666666666666667
2020-10-25,17,FALSE,Siena College/The New York Times Upshot,0.5444444444444444
2020-10-25,7,FALSE,Monmouth University,0.53125
2020-10-25,7,FALSE,Monmouth University,0.5360824742268041
2020-10-25,18,FALSE,SurveyUSA,0.5172413793103449
2020-10-25,21,FALSE,SurveyUSA,0.5161290322580645
2020-10-25,16,FALSE,SurveyUSA,0.53125
2020-10-25,16,FALSE,SurveyUSA,0.51
2020-10-25,21,FALSE,Siena College/The New York Times Upshot,0.5168539325842697
2020-10-25,9,FALSE,Quinnipiac University,0.48936170212765956
2020-10-25,2,FALSE,Auburn University at Montgomery,0.44364012409513964
2020-10-25,23,FALSE,Other,0.5806451612903226
2020-10-25,32,FALSE,Swayable,0.47600000000000003
2020-10-25,7,FALSE,Swayable,0.4917695473251029
2020-10-25,17,FALSE,Swayable,0.584
2020-10-25,21,FALSE,Swayable,0.49700000000000005
2020-10-25,24,FALSE,Swayable,0.61
2020-10-25,33,FALSE,Swayable,0.597
2020-10-25,4,FALSE,Swayable,0.5579999999999999
2020-10-25,2,FALSE,Swayable,0.456
2020-10-25,17,FALSE,Other,0.5720720720720721
2020-10-25,15,TRUE,USC Dornsife/Los Angeles Times,0.5389764184944907
2020-10-25,15,TRUE,Suffolk University,0.5569334836527622
2020-10-25,15,TRUE,Morning Consult,0.5434782608695652
2020-10-25,15,TRUE,SSRS,0.5625
2020-10-25,15,TRUE,SSRS,0.5625
2020-10-25,15,TRUE,Winston Group,0.5222222222222223
2020-10-26,29,FALSE,Other,0.4502118644067796
2020-10-26,21,FALSE,Public Policy Polling,0.5164835164835165
2020-10-26,20,FALSE,Public Policy Polling,0.5052631578947369
2020-10-26,21,FALSE,Gravis Marketing,0.5111111111111111
2020-10-26,12,FALSE,GBAO,0.5
2020-10-26,12,FALSE,GBAO,0.5054945054945055
2020-10-26,17,FALSE,Other,0.5504201680672269
2020-10-26,23,FALSE,University of New Hampshire,0.5567010309278351
2020-10-26,12,FALSE,Other,0.48027406343242346
2020-10-26,21,FALSE,Other,0.5222222222222223
2020-10-26,33,FALSE,Other,0.5851063829787234
2020-10-26,25,FALSE,Other,0.5416666666666666
2020-10-26,2,FALSE,Morning Consult,0.4328523862375139
2020-10-26,4,FALSE,Morning Consult,0.5189599133261105
2020-10-26,5,FALSE,Morning Consult,0.5415352260778129
2020-10-26,7,FALSE,Morning Consult,0.5054347826086957
2020-10-26,13,FALSE,Morning Consult,0.4378437843784378
2020-10-26,17,FALSE,Morning Consult,0.5310119695321001
2020-10-26,21,FALSE,Morning Consult,0.5272525027808675
2020-10-26,29,FALSE,Morning Consult,0.48785871964679917
2020-10-26,32,FALSE,Morning Consult,0.476457399103139
2020-10-26,15,TRUE,YouGov,0.5568181818181818
2020-10-26,15,TRUE,YouGov,0.5531914893617021
2020-10-26,15,TRUE,Morning Consult,0.5376344086021505
2020-10-27,4,FALSE,Gravis Marketing,0.5263157894736842
2020-10-27,7,FALSE,Public Policy Polling,0.5164835164835165
2020-10-27,8,FALSE,Public Policy Polling,0.5106382978723404
2020-10-27,1,FALSE,Gravis Marketing,0.4838709677419355
2020-10-27,23,FALSE,Other,0.5876288659793815
2020-10-27,21,FALSE,Other,0.4696707105719237
2020-10-27,32,FALSE,RMG Research,0.4666666666666667
2020-10-27,21,FALSE,Marist College,0.5520833333333334
2020-10-27,21,FALSE,Marist College,0.5520833333333334
2020-10-27,21,FALSE,East Carolina University,0.5081275068608824
2020-10-27,17,FALSE,SSRS,0.5652173913043478
2020-10-27,17,FALSE,SSRS,0.5714285714285714
2020-10-27,4,FALSE,SSRS,0.5360824742268041
2020-10-27,4,FALSE,SSRS,0.53125
2020-10-27,21,FALSE,SSRS,0.5164835164835165
2020-10-27,21,FALSE,SSRS,0.5113636363636364
2020-10-27,17,FALSE,EPIC-MRA,0.5280898876404494
2020-10-27,32,FALSE,Gravis Marketing,0.4673913043478261
2020-10-27,18,FALSE,Other,0.5463917525773195
2020-10-27,17,FALSE,Other,0.5567010309278351
2020-10-27,15,TRUE,Morning Consult,0.532608695652174
2020-10-28,4,FALSE,Rasmussen Reports/Pulse Opinion Research,0.5274725274725275
2020-10-28,21,FALSE,Rasmussen Reports/Pulse Opinion Research,0.5164835164835165
2020-10-28,7,FALSE,Landmark Communications,0.5005291005291005
2020-10-28,8,FALSE,Landmark Communications,0.4936974789915966
2020-10-28,17,FALSE,RMG Research,0.5494505494505495
2020-10-28,9,FALSE,Other,0.4772727272727273
2020-10-28,4,FALSE,Siena College/The New York Times Upshot,0.5376344086021505
2020-10-28,15,TRUE,Morning Consult,0.5376344086021505
2020-10-28,15,TRUE,Opinium,0.5434782608695652
2020-10-29,17,FALSE,Public Policy Polling,0.5510204081632653
2020-10-29,18,FALSE,Public Policy Polling,0.5483870967741935
2020-10-29,17,FALSE,Other,0.5283613445378151
2020-10-29,17,FALSE,Ipsos,0.5368421052631579
2020-10-29,21,FALSE,Data for Progress,0.5257731958762887
2020-10-29,32,FALSE,Data for Progress,0.4845360824742268
2020-10-29,5,FALSE,Data for Progress,0.5454545454545454
2020-10-29,4,FALSE,Data for Progress,0.54
2020-10-29,33,FALSE,Data for Progress,0.5757575757575758
2020-10-29,2,FALSE,Data for Progress,0.44
2020-10-29,4,FALSE,Data Orbital,0.5059076262083781
2020-10-29,15,TRUE,Morning Consult,0.5376344086021505
2020-10-30,17,FALSE,Emerson College,0.5296523517382413
2020-10-30,9,FALSE,Emerson College,0.515736040609137
2020-10-30,9,FALSE,Other,0.47077244258872647
2020-10-30,4,FALSE,Emerson College,0.5137895812053115
2020-10-30,16,FALSE,Emerson College,0.5392354124748491
2020-10-30,21,FALSE,Emerson College,0.5163934426229508
2020-10-30,7,FALSE,Emerson College,0.5067357512953368
2020-10-30,8,FALSE,Emerson College,0.4883011190233978
2020-10-30,32,FALSE,Emerson College,0.47959183673469385
2020-10-30,21,FALSE,Other,0.5208333333333334
2020-10-30,15,TRUE,NBC News/The Wall Street Journal,0.5274725274725275
2020-10-30,15,TRUE,Morning Consult,0.5376344086021505
2020-10-31,9,FALSE,Civiqs,0.5154639175257731
2020-10-31,5,FALSE,Other,0.5578947368421052
2020-10-31,11,FALSE,Research Co.,0.6341463414634146
2020-10-31,17,FALSE,Research Co.,0.5842696629213483
2020-10-31,18,FALSE,Research Co.,0.5617977528089888
2020-10-31,24,FALSE,Research Co.,0.632183908045977
2020-11-01,9,FALSE,Public Policy Polling,0.5052631578947369
